politician,politicianDescription,image,politicianLabel,date_of_birth
http://www.wikidata.org/entity/Q29962565,French publisher,http://commons.wikimedia.org/wiki/Special:FilePath/Plowy%20-%20Francoise%20Nyssen%20%28cropped%29.jpg,Françoise Nyssen,1951-06-09T00:00:00Z
http://www.wikidata.org/entity/Q2997298,French engineer and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Corinne%20Bouchoux%20-%20FDR%20-Eva%20Joly%20-%20Noel%20Mamere%20%28Photo%20G%20Fillon%29.jpg,Corinne Bouchoux,1964-01-05T00:00:00Z
http://www.wikidata.org/entity/Q2997360,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Vote%20solennel%20loi%20mariage%2023042013%2001.jpg,Corinne Narassiguin,1975-03-07T00:00:00Z
http://www.wikidata.org/entity/Q3008811,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/New%20Caledonia%20President%20Cynthia%20Liegard%2C%20Julie%20Bishop%20and%20Anthony%20Lecren%20%28cropped%29.PNG,Cynthia Ligeard,1962-06-25T00:00:00Z
http://www.wikidata.org/entity/Q3009722,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9cile%20Cukierman.png,Cécile Cukierman,1976-04-26T00:00:00Z
http://www.wikidata.org/entity/Q3009746,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9cile%20Helle.jpg,Cécile Helle,1969-05-08T00:00:00Z
http://www.wikidata.org/entity/Q3009791,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Cecile%20Untermaier1.jpg,Cécile Untermaier,1951-12-28T00:00:00Z
http://www.wikidata.org/entity/Q3010054,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9leste%20Lett.jpg,Céleste Lett,1951-05-07T00:00:00Z
http://www.wikidata.org/entity/Q3012732,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Damien%20Alary.jpg,Damien Alary,1951-01-17T00:00:00Z
http://www.wikidata.org/entity/Q3012817,Member of the National Assembly of France,http://commons.wikimedia.org/wiki/Special:FilePath/2013-07-14%2011-57-01-defile-mil-belfort.jpg,Damien Meslot,1964-11-11T00:00:00Z
http://www.wikidata.org/entity/Q3013924,French politician and incumbent Mayor of Rennes.,http://commons.wikimedia.org/wiki/Special:FilePath/Rennes%20-%206%20mai%202012%20D%20Delaveau.JPG,Daniel Delaveau,1952-12-22T00:00:00Z
http://www.wikidata.org/entity/Q3013972,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dugl%C3%A9ry.jpg,Daniel Dugléry,1946-10-18T00:00:00Z
http://www.wikidata.org/entity/Q3014035,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Fasquelle.jpg,Daniel Fasquelle,1963-01-16T00:00:00Z
http://www.wikidata.org/entity/Q3014077,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Garrigue.jpg,Daniel Garrigue,1948-04-04T00:00:00Z
http://www.wikidata.org/entity/Q3014133,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/15%20ans%20Villes%20Internet%20-%20Daniel%20Guiraud.JPG,Daniel Guiraud,1958-05-03T00:00:00Z
http://www.wikidata.org/entity/Q3014298,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20daniel08015r.jpg,Daniel Laurent,1949-02-04T00:00:00Z
http://www.wikidata.org/entity/Q3014392,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Mach.jpg,Daniel Mach,1955-12-04T00:00:00Z
http://www.wikidata.org/entity/Q3014962,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Danielle%20Bousquet.jpg,Danielle Bousquet,1945-05-10T00:00:00Z
http://www.wikidata.org/entity/Q3015012,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DM%20bleue.jpg,Danielle Michel,1947-04-03T00:00:00Z
http://www.wikidata.org/entity/Q3015132,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele-Giazzi.jpg,Danièle Giazzi,1955-09-03T00:00:00Z
http://www.wikidata.org/entity/Q3015141,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dani%C3%A8le%20Hoffman-Rispal.jpg,Danièle Hoffman-Rispal,1951-06-22T00:00:00Z
http://www.wikidata.org/entity/Q3015167,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dani%C3%A8le%20T%C3%A9tu%20%28conseill%C3%A8re%20g%C3%A9n%C3%A9rale%29.jpg,Danièle Tétu,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3017327,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/David-Xavier%20Weiss.jpg,David-Xavier Weiss,1979-07-18T00:00:00Z
http://www.wikidata.org/entity/Q3017419,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Assouline.jpg,David Assouline,1959-06-16T00:00:00Z
http://www.wikidata.org/entity/Q3018298,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Lisnard%20-%202013.jpg,David Lisnard,1969-02-02T00:00:00Z
http://www.wikidata.org/entity/Q3022540,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Meeting%20Voynet%20Mutualite%202006-04-05%20n6.jpg,Denis Baupin,1962-06-02T00:00:00Z
http://www.wikidata.org/entity/Q3022831,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Denis%20Merville.jpg,Denis Merville,1947-03-16T00:00:00Z
http://www.wikidata.org/entity/Q3026900,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Arnal.jpg,Didier Arnal,1961-09-08T00:00:00Z
http://www.wikidata.org/entity/Q3026940,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Boulaud%201.jpg,Didier Boulaud,1950-09-04T00:00:00Z
http://www.wikidata.org/entity/Q3026979,French rugby union player,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Codorniou.jpg,Didier Codorniou,1958-02-13T00:00:00Z
http://www.wikidata.org/entity/Q3027032,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20didier%20gonzales.jpg,Didier Gonzales,1960-09-14T00:00:00Z
http://www.wikidata.org/entity/Q3027038,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/President%20guillaume200px.jpg,Didier Guillaume,1959-05-11T00:00:00Z
http://www.wikidata.org/entity/Q3027102,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Marie.jpg,Didier Marie,1960-05-19T00:00:00Z
http://www.wikidata.org/entity/Q3027109,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Mathus.jpg,Didier Mathus,1952-05-25T00:00:00Z
http://www.wikidata.org/entity/Q3027123,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Migaud%2C%20Assembl%C3%A9e%20nationale.jpg,Didier Migaud,1952-06-06T00:00:00Z
http://www.wikidata.org/entity/Q3027138,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Paillard%20%402ndes%20assises%20Porte%20de%20paris.JPG,Didier Paillard,1954-12-01T00:00:00Z
http://www.wikidata.org/entity/Q3027191,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Didier-Robert-1-2512.JPG,Didier Robert,1964-04-26T00:00:00Z
http://www.wikidata.org/entity/Q3031932,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Soleil%20et%20Michel%20Thiolli%C3%A8re%20sur%20Radio%20Fourvi%C3%A8re%202012.jpg,Michel Thiollière,1955-04-10T00:00:00Z
http://www.wikidata.org/entity/Q30334210,french politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Mustapha%20Laabid%20Portrait.jpg,Mustapha Laabid,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30336075,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Lebec.jpg,Marie Lebec,1990-12-17T00:00:00Z
http://www.wikidata.org/entity/Q30337138,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Valerie%20Oppelt%2016299.jpg,Valérie Oppelt,1973-12-10T00:00:00Z
http://www.wikidata.org/entity/Q30337171,french politician,http://commons.wikimedia.org/wiki/Special:FilePath/Lillers%20-%20Grand%20Prix%20de%20Lillers-Souvenir%20Bruno%20Comini%2C%206%20mars%202016%20%28B149%29%20%28cropped%29.JPG,Ludovic Pajot,1993-11-18T00:00:00Z
http://www.wikidata.org/entity/Q30338651,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Maire.jpg,Jacques Maire,1962-04-04T00:00:00Z
http://www.wikidata.org/entity/Q30339119,,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara-Ballot.jpg,Q30339119,1972-04-13T00:00:00Z
http://www.wikidata.org/entity/Q30339198,,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Noel%20Barrot%20AN%2016809.JPG,Jean-Noël Barrot,1983-05-14T00:00:00Z
http://www.wikidata.org/entity/Q30339276,,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9lia%20de%20lavergne.jpg,Q30339276,1979-11-21T00:00:00Z
http://www.wikidata.org/entity/Q30339351,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Laetitia%20avia%20AN%2016441.JPG,Lætitia Avia,1985-10-29T00:00:00Z
http://www.wikidata.org/entity/Q30339370,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Ugo%20Bernalicis.jpg,Ugo Bernalicis,1989-09-25T00:00:00Z
http://www.wikidata.org/entity/Q30342921,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Emilie%20Cariou.jpg,Émilie Cariou,1971-10-14T00:00:00Z
http://www.wikidata.org/entity/Q30342940,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Celine-Calvez.jpg,Céline Calvez,1979-07-24T00:00:00Z
http://www.wikidata.org/entity/Q30343074,,http://commons.wikimedia.org/wiki/Special:FilePath/Joachim%20Son-Forget%2016312.jpg,Joachim Son-Forget,1983-04-15T00:00:00Z
http://www.wikidata.org/entity/Q30343112,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Stanislas%20guerini%20AN%2016475.JPG,Stanislas Guerini,1982-05-14T00:00:00Z
http://www.wikidata.org/entity/Q30343245,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah-El-Ha%C3%AFry.jpg,Sarah El Haïry,1989-03-16T00:00:00Z
http://www.wikidata.org/entity/Q30344304,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Holroyd%2016333%20AN.jpg,Alexandre Holroyd,1987-05-17T00:00:00Z
http://www.wikidata.org/entity/Q30349322,french politician,http://commons.wikimedia.org/wiki/Special:FilePath/MoDem%20regional%20elections%202010-01-24%20n07.jpg,Patricia Gallerneau,1954-09-09T00:00:00Z
http://www.wikidata.org/entity/Q3034933,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Adenot.jpg,Dominique Adenot,1954-05-27T00:00:00Z
http://www.wikidata.org/entity/Q30349549,french politician,http://commons.wikimedia.org/wiki/Special:FilePath/Stephker.jpg,Stéphanie Kerbarh,1975-07-31T00:00:00Z
http://www.wikidata.org/entity/Q3034967,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Bailly%20au%20S%C3%A9nat.jpg,Dominique Bailly,1960-01-02T00:00:00Z
http://www.wikidata.org/entity/Q3035111,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Dord%20et%20Renaud%20Beretti.jpg,Dominique Dord,1959-09-01T00:00:00Z
http://www.wikidata.org/entity/Q3035194,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Gillot.jpg,Dominique Gillot,1949-07-11T00:00:00Z
http://www.wikidata.org/entity/Q3035239,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/IMG%20Dominique%20Juillot.JPG,Dominique Juillot,1954-05-09T00:00:00Z
http://www.wikidata.org/entity/Q3035273,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DLM%20Wikipedia.jpg,Dominique Le Mèner,1958-11-12T00:00:00Z
http://www.wikidata.org/entity/Q3035279,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Finale%20de%20la%20coupe%20de%20France%20de%20Hockey%20sur%20glace%202014%20-%20006%20-%20Dominique%20Lefebvre.jpg,Dominique Lefebvre,1956-05-07T00:00:00Z
http://www.wikidata.org/entity/Q3035367,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Orliac%20-%202009.jpg,Dominique Orliac,1952-03-15T00:00:00Z
http://www.wikidata.org/entity/Q3035368,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Dominique%20Paill%C3%A9.jpg,Dominique Paillé,1956-05-28T00:00:00Z
http://www.wikidata.org/entity/Q3035420,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DRaimbourg%20RMLL09.jpg,Dominique Raimbourg,1950-04-28T00:00:00Z
http://www.wikidata.org/entity/Q3035512,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Versini%20-%20juin%202010.jpg,Dominique Versini,1954-06-17T00:00:00Z
http://www.wikidata.org/entity/Q3035559,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Rennes%2017%20juin%202012%20-%20D%20de%20Legge%2002.JPG,Dominique de Legge,1952-02-18T00:00:00Z
http://www.wikidata.org/entity/Q3047630,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Edith%20Gueugneau1.jpg,Edith Gueugneau,1953-06-07T00:00:00Z
http://www.wikidata.org/entity/Q3048368,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Rihan%20Cypel.jpg,Eduardo Rihan Cypel,1975-11-13T00:00:00Z
http://www.wikidata.org/entity/Q3051105,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sarnez%20Mutualite%202008%2003%2004%20n20.jpg,Elisabeth de Fresquet,1949-06-16T00:00:00Z
http://www.wikidata.org/entity/Q3052751,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Lamy%20juillet%202010.jpg,Emmanuel Lamy,1948-05-11T00:00:00Z
http://www.wikidata.org/entity/Q3052772,French businessman and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Macron%20during%20his%20meeting%20with%20Vladimir%20Putin%2C%20June%202017.jpg,Emmanuel Macron,1977-12-21T00:00:00Z
http://www.wikidata.org/entity/Q3052795,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Maurel.jpg,Emmanuel Maurel,1973-05-10T00:00:00Z
http://www.wikidata.org/entity/Q3052948,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Europe%20Ecologie%20closing%20rally%20regional%20elections%202010-03-10%20n13.jpg,Emmanuelle Cosse,1974-11-15T00:00:00Z
http://www.wikidata.org/entity/Q3056510,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Ericka%20Bareigts.jpg,Ericka Bareigts,1967-04-16T00:00:00Z
http://www.wikidata.org/entity/Q3057538,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Vote%20solennel%20loi%20mariage%2023042013%2024.jpg,Erwann Binet,1972-07-30T00:00:00Z
http://www.wikidata.org/entity/Q3059758,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Caselli.jpg,Eugène Caselli,1946-05-05T00:00:00Z
http://www.wikidata.org/entity/Q3063661,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fabien%20thieme.jpg,Fabien Thiémé,1952-07-11T00:00:00Z
http://www.wikidata.org/entity/Q3066450,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fanny%20Dombre-Coste%2C%20Paris%2C%202012%20%28cropped%29.jpg,Fanny Dombre-Coste,1956-12-26T00:00:00Z
http://www.wikidata.org/entity/Q3066683,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Faouzi-Lamdaoui.jpg,Faouzi Lamdaoui,1962-11-14T00:00:00Z
http://www.wikidata.org/entity/Q3066875,Algerian actor and photographer,http://commons.wikimedia.org/wiki/Special:FilePath/Farid%20Dms%20Debah%20-%20David%20Prowse%20%26%20John%20Rhys-Davies.jpg,Farid Dms Debah,1976-07-19T00:00:00Z
http://www.wikidata.org/entity/Q3069340,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fernand%20Sir%C3%A9.jpg,Fernand Siré,1945-03-31T00:00:00Z
http://www.wikidata.org/entity/Q3074223,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Florian%20Philippot%20par%20Claude%20Truong-Ngoc%20juillet%202014.jpg,Florian Philippot,1981-10-24T00:00:00Z
http://www.wikidata.org/entity/Q3081270,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Carpentras%20-%20Francis%20Adolphe.jpg,Francis Adolphe,1960-09-13T00:00:00Z
http://www.wikidata.org/entity/Q3082186,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/FranckLeroy.jpg,Franck Leroy,1963-01-12T00:00:00Z
http://www.wikidata.org/entity/Q3082207,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Franck%20Marlin%202.jpg,Franck Marlin,1964-09-30T00:00:00Z
http://www.wikidata.org/entity/Q3082745,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Michel%20Baylet%20-%20Strauss-Kahn%20meeting%20in%20Toulouse%20for%20the%202007%20French%20presidential%20election%200154%202007-04-13%20cropped%20mini.jpg,Jean-Michel Baylet,1946-11-17T00:00:00Z
http://www.wikidata.org/entity/Q3082845,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Luc%20Moudenc%20-%20Sarkozy%27s%20meeting%20in%20Toulouse%20for%20the%202007%20French%20presidential%20election%200069%202007-04-12%20cropped.jpg,Jean-Luc Moudenc,1960-07-19T00:00:00Z
http://www.wikidata.org/entity/Q3083582,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Leonetti.JPG,Jean Leonetti,1948-07-09T00:00:00Z
http://www.wikidata.org/entity/Q3083802,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Francois%20Andre2.jpg,François André,1967-07-19T00:00:00Z
http://www.wikidata.org/entity/Q3084029,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Bonneau%20Orl%C3%A9ans%207%20septembre%202010.jpg,François Bonneau,1953-10-12T00:00:00Z
http://www.wikidata.org/entity/Q3084113,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Brottes%20-%20Janvier%202012.jpg,François Brottes,1956-03-31T00:00:00Z
http://www.wikidata.org/entity/Q3084176,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Calvet.jpg,François Calvet,1953-04-01T00:00:00Z
http://www.wikidata.org/entity/Q3084299,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Commeinhes.png,François Commeinhes,1949-11-10T00:00:00Z
http://www.wikidata.org/entity/Q3084310,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Cornut-Gentille.jpg,François Cornut-Gentille,1958-05-22T00:00:00Z
http://www.wikidata.org/entity/Q3084338,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Tonnerres%20de%20Brest%202012%20-%20Inauguration%20village%20Russie%20-%20024.jpg,François Cuillandre,1955-02-05T00:00:00Z
http://www.wikidata.org/entity/Q3084344,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Dagnaud%202013%20cropped.JPG,François Dagnaud,1962-01-04T00:00:00Z
http://www.wikidata.org/entity/Q3084390,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Delapierre%2C%202011-03-21%20-%201.jpg,François Delapierre,1970-11-04T00:00:00Z
http://www.wikidata.org/entity/Q3084458,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oisdigard.jpeg,François Digard,1948-10-23T00:00:00Z
http://www.wikidata.org/entity/Q3084514,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Dufour%20fran%C3%A7ois.JPG,François Dufour,1953-02-18T00:00:00Z
http://www.wikidata.org/entity/Q3084768,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Bayrou%20Bercy%202007-04-18%20n16.jpg,François Goulard,1953-09-21T00:00:00Z
